"year","ECONOMIC.FREEDOM","rank","quartile","X1a_government_consumption","X1b_transfers","X1c_gov_enterprises","X1d_top_marg_tax_rate","X1_size_government","X2a_judicial_independence","X2b_impartial_courts","X2c_protection_property_rights","X2d_military_interference","X2e_integrity_legal_system","X2f_legal_enforcement_contracts","X2g_restrictions_sale_real_property","X2h_reliability_police","X2i_business_costs_crime","X2j_gender_adjustment","X2_property_rights","X3a_money_growth","X3b_std_inflation","X3c_inflation","X3d_freedom_own_foreign_currency","X3_sound_money","X4a_tariffs","X4b_regulatory_trade_barriers","X4c_black_market","X4d_control_movement_capital_ppl","X4_trade","X5a_credit_market_reg","X5b_labor_market_reg","X5c_business_reg","X5_regulation","continent"
1990,5.47,57,3,8.482480791,9.509536785,7,8,8.248004394,1.79046729911765,2.43259170705556,4.6,2.82781412338889,6.7,4.40935534152941,8.26589759835294,3.52758862483333,4.07787232666667,0.888888889,4.923049935,2.615386278,3.292,0,10,3.976846569,3.304444444,4.92609038005882,10,2,5.101481481,6,4.01958551376471,4.78501453158824,5.1153675,"South America"
2014,7.53,35,1,6.991176471,9.552593692,7,6,7.385942541,2.998519281,2.775131053,4.589569843,7.5,5,5.085,8.792407873,2.693076366,3.097354141,1,4.725673173,9.085449143,9.08940565,9.354790642,10,9.382411359,9.098133333,6.144217858,10,8.421890634,8.416060456,9.649333333,7.076001149,6.42090025,7.715411577,"South America"
1970,6.57,71.9047619047619,2.61904761904762,8.701368045,9.712757611,6,8.925,8.138041885,1.245122850375,2.43922453666667,3.49886944845,2.81248104411111,3.43841473904762,4.17448398211765,8.39248596364706,2.38858831308333,4.01924498525,0.333333333,3.55957534880952,9.17274985,9.108,9.618,10,9.474687462,3.266666667,5.50674367776471,6.6,5,4.955555556,8.23882242442105,3.81270769423529,5.36466483205882,5.74542648710526,"South America"
2005,6.18,101,3,4.429411765,8.980926431,8,5.5,6.727584549,3.031088083,3.420138889,6.024955437,6.666666667,4.166666667,4.81963627,8.191344373,3.114035088,2.757417103,1,4.687994286,7.922195613,9.019452743,8.625963724,5,7.64190302,7.201511111,6.139788278,9.03930131,6.205507747,7.146527112,5.976127923,3.839913791,4.203508955,4.673183556,"South America"
2004,6.45,77,3,6.082352941,8.656675749,0,10,6.184757173,2.025316456,2.426160338,1.518987342,5,5,3.993334023,6.617713964,2.69599106066667,4.84850718675,0.888888889,3.586394493,8.936289303,8.999468334,9.112631517,10,9.262097288,8.992688889,5.035525061,10,6.193605972,7.55545498,8.946225903,3.572209276,4.394127602,5.637520927,"South America"
2001,7.48,25,1,7.823529412,9.152028622,8,6.5,7.868889508,2.166666587,2.994350195,2.638888756,8.333333333,5,4.157960813,8.324449203,3.109749481,3.80458432241667,1,4.802235555,9.33470931,9.025255017,9.604580243,10,9.491136142,7.842222222,7.12931029,10,8.882056731,8.463397311,9.204784854,6.061475736,5.023615411,6.763292,"South America"
1985,3.53,100,4,7.941176471,6.948228883,4,2,5.222351338,2.35821096411111,2.55997730788889,1.2,7.26187431372222,8.2,4.83173028717647,6.759935639,2.96151378141667,4.13942663741667,0.888888889,4.306509131,0,0,0,10,2.5,3.066666667,5.51217093761111,2,0,1.688888889,4.202535869,3.700633333,5.10110328216667,3.951584601,"South America"
2010,3.96,153,4,7.058823529,5.773841962,0,7,4.958166373,1.081705594,1.244040807,1.245027904,0.833333333,1.666666667,3.965791434,8.460050882,1.990207141,1.80595392,1,2.476975298,5.902258154,3.807110309,4.187513837,5,4.724220575,7.798888889,2.590965075,0,3.492941611,3.470698894,5.928762095,3.607189108,3.029233615,4.18839494,"South America"
1975,6.12238095238095,91.3333333333333,3.0952380952381,7.323529412,9.782016349,6,9.54761904761905,7.701848587,2.25768747958824,2.73312579777778,2.5730172436,5.05169756511111,4.29036281190476,4.02262274335294,6.66803510458824,2.69599106066667,4.84850718675,0.888888889,3.58123914490476,6.110846413,1.004,8.44,10,6.388711603,4.066666667,5.11895898164706,9,2,5.022222222,6.516516517,4.07078569447059,3.86271534964706,5.42806310247619,"South America"
2013,3.32,157,4,7.062094911,5.773841962,0,6,4.708984218,0.192061884,0.637051983,0.869959496,0.833333333,1.666666667,3.212148767,8.195461557,1.214753016,1.479996601,1,2.033492589,2.76840426,3.758525229,1.872114497,5,3.349760996,7.513822222,2.375016524,0,3.389396696,3.319558861,4.764899784,2.289767631,2.552251447,3.202306288,"South America"
2011,6.35,110,3,0.917647059,8.755585831,8,5,5.668308222,5.224859643,3.307274312,4.32376747,5,5,2.745757539,1.773506263,6.241853418,5.549625783,0.974358974,4.216076316,9.719160569,7.636836643,6.458,10,8.453499303,7.5228,6.599494889,10,2.439613297,6.640477046,7.74641308,7.769303361,4.834429085,6.783381842,"South America"
2012,7.34,44,2,6.911764706,6.076294278,8,8.5,7.372014746,7.359640151,4.887668896,6.452630589,5.833333333,4.166666667,3.846262632,6.418800541,4.891691717,4.897124916,1,5.417091049,9.028906039,9.32124454,8.38,10,9.182537645,7.778222222,6.814354397,10,7.380454015,7.993257659,7.934995915,5.755844836,6.51093334,6.733924697,"South America"
2002,6.25,82,3,7.896134159,9.858310627,10,8,8.938611196,1.5,2,2.833333333,3.333333333,5,4.380510817,7.053140248,3.52758862483333,4.07787232666667,0.888888889,3.52147144,4.726032262,2.159864849,7.503196286,10,6.097273349,7.171111111,5.583333333,10,5.576923077,7.08284188,8.700211916,3.766666667,4.43350813,5.633462237,"South America"
2011,6.31,114,3,7.076470588,0,2,5.5,4.858823529,3.648601842,3.895248678,4.367090965,6.666666667,2.5,4.554788309,7.070485497,3.067520618,4.098147637,0.923076923,4.259460493,8.428560086,8.779262678,9.004,5,7.802955691,6.546,6.245410305,10,5.260655288,7.013016398,8.472138805,8.240765307,6.198541716,7.63714861,"South America"
2014,5.93,132,4,4.761764706,6.351135938,4,6,5.278225161,3.967487312,3.086044812,4.857220651,6.666666667,3.333333333,3.742,8.381889336,4.848202224,3.115924399,0.891891892,4.414285002,9.596165243,9.57917452,8.733581532,5,8.227230324,7.181555556,4.835776432,9.814471243,5.935641319,6.941861137,6.382,4.486728635,3.480414791,4.783047809,"South America"
2015,6.55,103,3,5.038235294,7.840214037,10,4.5,6.844612333,3.21225645,3.178814113,5.182705161,3.333333333,3.333333333,2.217134643,9.040189726,3.985042572,2.999791093,0.871794872,3.793774688,8.957453776,9.148102487,8.998993869,5,8.026137533,8.027866667,4.421660021,9.53442623,5.675940611,6.914973382,8.806333333,5.980383083,6.724540683,7.170419033,"South America"
2014,6.21,124,4,6.420588235,0,4,6,5.473529412,3.858248442,4.11958665,4.534600612,6.666666667,2.5,4.555,7.070485497,2.98569714,4.381482472,0.923076923,4.345274303,8.883719104,8.428859084,9.81586,5,8.032109547,6.4832,3.838338956,10,5.622337173,6.485969032,6.333333333,7.88433426,5.954561581,6.724076391,"South America"
1995,5,97,4,5.644691182,0,2,5.5,4.381563727,3.57444071753846,5.312297141,3.7448162718125,5.790367925,4.107142857,4.548367217,7.48437358630769,2.97254118416667,3.47546058258333,0.923076923,4.874938437,6.97604102,0,7.766,5,4.935510255,6.32535873019048,5.81579366269231,9.2,5,6.54039064265,4.897897898,7.6204143314,6.03629394676923,5.794076717,"South America"
2005,7.05,59,2,7.884038005,6.6,7,7.5,7.246009501,6.550925926,5.469483568,6.261904762,8.194444444,4.166666667,3.883944765,6.418800541,4.835680751,4.351851852,1,5.570411475,6.894077145,6.755253729,9.060144522,10,8.177368849,7.729511111,6.221927506,10,7.398514148,7.837488191,6.711134849,6.430894303,6.158083282,6.433370811,"South America"
2007,5.83,124,4,7.54290371,9.591280654,4,8,7.283546091,1.650447413,1.805585419,3.710602601,2.5,4.166666667,4.380510817,8.974447478,2.38197215,4.395240547,0.888888889,3.564278041,1.59722366,9.023348973,9.544739753,0,5.041328097,7.144044444,5.264901339,10,7.007521704,7.354116872,9.288504184,3.68345249,4.673242504,5.881733059,"South America"
2010,5.87,135,4,7.420588235,9.591280654,2,5.5,6.127967222,2.173568327,2.412713868,3.681358587,2.5,4.166666667,4.380510817,9.007318602,3.566137922,3.835436621,0.888888889,3.748784531,7.478033137,8.749845805,9.288775239,0,6.379163545,6.365511111,5.175917264,10,5.952622043,6.873512605,9.302908297,4.314626863,5.102278191,6.239937784,"South America"
2004,4.91,123,4,5.808383671,6.054495913,2,7.5,5.340719896,0.523809524,1.142857143,2.285714286,0.83,4.17,3.965791434,8.686031564,1.59210899466667,1.77785516816667,1,3.08631485,4.424802291,5.479355265,5.649889969,5,5.138511881,7.935555556,4.64956624,5.128085701,5.510935143,5.80603566,9.210838119,3.214061625,3.175476618,5.200125454,"South America"
2007,6.37,96,3,8.01335314,9.231607629,4,8.5,7.436240192,0.75113505,1.590485344,3.486705021,2.5,3.333333333,4.187770031,7.980145745,1.480674405,3.559031598,1,3.207697836,6.480807056,8.091468234,8.374244713,10,8.236630001,7.908695637,5.341820055,10,5.792643146,7.260789709,8.418088399,3.63939403,5.013604565,5.690362331,"South America"
2013,6.95,78,2,7.323529412,9.084898374,8,8.5,8.227106946,1.080835185,3.024189006,3.693096629,2.5,3.333333333,4.187770031,8.506083724,2.08969555,4.348346005,1,3.640372163,8.903585119,8.630570823,9.463228523,10,9.249346116,7.944444444,5.739495968,10,5.682548712,7.341622281,8.647551839,4.395456763,5.818619332,6.287209312,"South America"
1985,3.27,104,4,4.958038156,0,2,5.52631578947368,3.479019078,3.57444071753846,3.95899371811111,1.2,7.43613155161111,1.4,4.548367217,7.48437358630769,2.97254118416667,3.47546058258333,0.923076923,2.029246829,6.210345263,7.656,7.098,0,5.241086316,7.006666667,5.81579366269231,0,0,2.335555556,2.382382382,7.6204143314,6.03629394676923,7.02003938227778,"South America"
1985,4.6,80,3,7.322180605,9.046321526,2,2,5.092125533,1.79046729911765,2.43259170705556,4.8,2.82781412338889,6.6,4.40935534152941,8.26589759835294,3.52758862483333,4.07787232666667,0.888888889,4.959951951,7.90359235,5.852,3.82,10,6.893898088,4.163333333,4.92609038005882,0.4,2,2.187777778,3.735402069,4.01958551376471,4.78501453158824,3.883136849,"South America"
2008,6.02,113,4,7.276470588,9.591280654,4,8,7.216937811,1.625153943,2.7307325,3.863131726,2.5,4.166666667,4.380510817,9.007318602,2.992572621,4.302723848,0.888888889,3.73252952,7.248843132,8.8479176,8.319946799,0,6.104176883,6.780444444,4.756364066,10,7.005691483,7.135624998,9.300497293,3.73673298,4.723767963,5.920332745,"South America"
2004,6.33,82,3,7.33720866,8.277929155,10,7,8.153784454,2.039007092,2.606382979,3.550724638,6.666666667,4.38,5.015583364,6.735160227,2.96151378141667,4.13942663741667,1,4.427646424,5.668755968,4.992764412,9.116733035,5,6.194563354,6.808,6.259643256,10,3.539426523,6.651767445,7.934215342,5.217139929,5.491956541,6.214437271,"South America"
2002,4.78,120,4,6.016061223,7.740531362,2,7,5.689148146,0.333333333,0.5,2.166666667,1.66666,3.333333333,3.965791434,8.653160441,1.59210899466667,1.77785516816667,1,2.945563601,6.688926554,6.074782052,5.515041021,5,5.819687407,7.74,4.833333333,0,4.538461538,4.277948718,8.978023745,2.806666667,3.673880727,5.152857046,"South America"
2011,7.39,37,1,7.058823529,6.31880109,8,8,7.344406155,7.038520067,4.855287005,6.675671427,5.833333333,4.166666667,3.846262632,6.418800541,5.393846552,5.864138547,1,5.565836308,8.621025553,9.341223682,8.382,10,9.086062309,7.744222222,6.836261005,10,7.747757774,8.08206025,8.225253639,5.699328413,6.63223717,6.852273074,"South America"
2012,5.04,146,4,5.702941176,5.243417889,6,4,5.236589766,2.293891497,2.097857031,2.451976612,7.5,3.3,4.772538354,6.819396628,2.932123673,4.364055965,0.962962963,3.983924912,6.816829627,9.364582497,5.12,5,6.575353031,5.664444444,4.866485664,1.196754564,3.084880639,3.703141328,7.124,5.342002495,4.705093802,5.723698766,"South America"
2000,5.67,100,4,4.352941176,8.709209096,0,5.5,4.640537568,3.507,5.845,3.28399,3.333333333,1.666666667,1.803958128,8.743539444,5.07924306325,3.04744748491667,1,4.02621251,8.278086767,8.811069881,8.155577644,0,6.311183573,7.851540072,6.20049,10,3.9361925,6.997055643,8.700099934,3.996041973,6.468009868,6.388050592,"South America"
2002,6.57,69,3,6.731645469,8.564043255,4,10,7.323922181,1.166666667,1.833333333,1.166666667,5,5,3.993334023,6.584842841,2.69599106066667,4.84850718675,0.888888889,3.33859,9.818834764,9.125847571,9.815411978,10,9.690023578,8.771111111,5.833333333,10,6.294871795,7.72482906,7.305144143,3.660451555,3.308364007,4.757986568,"South America"
2013,7.26,55,2,6.647058824,5.982860305,8,8,7.157479782,7.6903987,4.896112756,6.498809136,5.833333333,4.166666667,3.846262632,6.451671664,5.137183541,4.69258156,1,5.468113332,8.138409128,9.399983467,8.284972992,10,8.955841397,7.742666667,6.970880817,10,7.524928735,8.059619055,7.859695043,5.61123692,6.565985164,6.678972376,"South America"
2001,6.72,63,3,7.637745585,9.216394985,4,10,7.713535143,1.666666667,1.920289993,2.1875,3.333333333,5,4.187770031,8.435414126,2.38858831308333,4.01924498525,1,3.818710593,8.806257512,8.051030362,8.546387943,10,8.850918954,7.589859356,6.091269851,10,7.06395,7.686269802,8.530454215,3.159106625,4.974114705,5.554558515,"South America"
2001,6.88,52,2,7.480715683,8.564043255,6,10,8.011189734,1.352201303,2.147435745,1.257861654,5,5,3.993334023,6.584842841,2.69599106066667,4.84850718675,0.888888889,3.418305434,9.544488686,9.112141691,9.680829506,10,9.58436497,8.701820009,5.322916667,10,7.775305962,7.950010659,9.469680568,3.612221826,3.166360025,5.416087473,"South America"
1980,6.72,13,1,6.563935568,9.591280654,2,7,6.288804055,0.687702548277778,1.17907475344444,5.8,1.42454209127778,8.3,3.69535796129412,8.42970084776471,1.59210899466667,1.77785516816667,1,6.21648688,7.791764349,7.024,4.796,10,7.402941087,8,3.39541185933333,10,8,8.666666667,6.086419753,3.15516540384211,3.07616298433333,5.040215123,"South America"
2000,6.79,61,2,7.037518565,9.262746474,4,10,7.57506626,1.245122850375,4.083064554,2.26712,3.333333333,5,4.187770031,8.435414126,2.38858831308333,4.01924498525,1,4.551117007,8.656435151,8.024422432,8.203568046,10,8.721106407,7.632144185,4.96691,10,7.06395,7.415751046,8.823786141,3.142847039,5.037373552,5.668002244,"South America"
1970,6.62,96.2857142857143,3,1.61554621842857,8.66690410842857,9.28571428571429,5,6.19915605657143,4.67240397785714,4.07035426542857,4.78152959557143,5.21428571428571,5,2.74579217628571,3.15655439842857,6.911833296,6.18128577114286,0.974358974,4.67042864371429,9.63472013457143,7.18441350628571,7.37510960557143,10,8.54856081157143,7.48727619057143,6.566549449,10,3.56644548585714,6.90506778142857,7.724098861,7.66574244085714,4.91342203,6.76775444385714,"South America"
2016,6.36,116,3,4.85,8.584782918,10,5,7.10869573,4.231635431,5.3,5.564618707,5,5,2.745757539,4.627291125,8.009479538,7.078947226,0.974358974,5.21644612,9.467712345,4.512391275,0,10,5.995025905,7.479288889,6.6960796,10,4.643449254,7.204704436,6.322,7.471358773,5.008237859,6.267198877,"South America"
1970,7.01761904761905,49.1904761904762,1.9047619047619,6.754035114,7.413572057,6,8.36363636363636,6.722535724,7.0748733176875,5.11175096733333,5.7143259854,6.96831234222222,5.00482312942857,3.84060653264706,6.42653492288235,5.19762443608333,5.34981235441667,1,5.66838179742857,2.03784012,0,9.868,10,5.47646003,6.866666667,6.41133748894118,9.4,8,8.088888889,6.799177407,6.23815071817647,6.25590529823529,6.44250442609524,"South America"
2001,6.27,77,3,3.176470588,0,0,6,3.058823529,3.57444071753846,5.788050863,3.7448162718125,10,6.666666667,4.554788309,7.48437358630769,2.97254118416667,3.47546058258333,0.923076923,6.492669673,9.483084095,7.989985915,9.474517372,5,7.986896845,6.7,5.81579366269231,9,6.923076923,7.541025641,7.113061094,7.6204143314,6.03629394676923,6.28671064,"South America"
2005,5.94,112,4,7.526470588,9.591280654,7,8,8.029437811,1.9,2.2,4.050387597,2.5,4.375,4.380510817,8.490425157,3.0651341,2.75862069,0.888888889,3.538526742,2.733611246,6.685080273,9.518446043,0,4.73428439,7.137377778,4.740623808,10,7.80484559,7.420711794,9.229487789,3.928997,4.809088924,5.989191238,"South America"
2009,6.24,105,3,4.682352941,7.748920998,8,6.5,6.732818485,4.202126564,4.058016901,5.446060831,6.666666667,3.333333333,4.81963627,8.318711685,5.181973992,3.896422229,0.962962963,5.008058167,8.265794605,9.438467645,9.022718311,5,7.93174514,7.261066667,6.393020495,9.300827967,5.091180942,7.011524017,5.646445985,4.431171683,3.424776484,4.500798051,"South America"
2013,4.88,153,4,5.752941176,4.934996169,6,4,5.171984336,2.154741817,2.10032088,2.705497124,7.5,3.3,4.772538354,6.857195103,2.800509913,3.725328996,0.810810811,3.613184469,6.328051492,9.26249516,4.4,5,6.247636663,6.053688889,5.253690393,0,4.08445726,3.847959135,6.794012051,4.92616717,4.825747682,5.515308968,"South America"
2004,7.13,48,2,8.012587751,4.9,8,6.5,6.853146938,6.983122363,5.219298246,4.177777778,8.333333333,4.17,3.883944765,6.418800541,5.19762443608333,5.34981235441667,1,5.598039575,8.372440756,7.120246406,8.168478985,10,8.415291537,7.688888889,5.966302849,10,7.422140693,7.769333108,7.5168389,7.157192345,6.401205655,7.025078966,"South America"
2005,6.34,91,3,6.026470588,8.539509537,0,10,6.141495031,2.490636704,2.480620155,3.481481481,5,5,3.993334023,6.617713964,2.166666667,3.651685393,0.888888889,3.660471313,7.692182867,9.000391495,8.920423435,10,8.903249449,8.8416,4.900108394,10,5.378708492,7.280104221,8.381329806,4.56988764,4.262639942,5.737952463,"South America"
2016,5.75,144,4,4.714705882,5.786374387,4,6,5.125270067,5.175664425,3.006006082,5.518025557,6.666666667,3.333333333,3.663252449,8.354687983,4.299419323,2.80659,0.923076923,4.575175835,9.103944726,9.532096557,8.2522,5,7.972060321,7.261777778,5.508447048,10,5.230938454,7.00029082,4.540030543,4.149861283,3.590036191,4.093309339,"South America"
2013,6.72,91,3,0,8.584782918,10,5,5.89619573,4.747271494,3.204060121,3.756053191,5,5,2.745757539,3.493336875,5.745499356,5.512717391,0.974358974,4.300230184,9.800153767,8.068897576,9.607843137,10,9.36922362,7.479288889,6.848239667,10,3.984419603,7.07798704,7.988666667,7.824677523,4.993910933,6.935751708,"South America"
2007,6.2,102,3,7.458823529,0,2,5.5,4.98627451,3.259066703,2.630866761,4.582271939,6.666666667,3.333333333,4.554788309,7.878225357,2.984394283,2.229503357,0.923076923,4.072555204,8.324402367,9.169121206,7.539114716,5,7.508159572,6.4924,6.511720393,10,5.55533932,7.139864928,8.397276575,7.322689323,6.146780635,7.288915511,"South America"
2003,7.01,51,2,7.704059368,4.9,7,10,7.401014842,6.666666667,4.333333333,4.333333333,8.333333333,5,3.883944765,6.418800541,5.19762443608333,5.34981235441667,1,5.567058853,8.895348305,6.918274858,6.124053965,10,7.984419282,7.471111111,6.416666667,10,7.562833333,7.862652778,5.719047286,7.054351093,5.993319387,6.255572589,"South America"
2013,5.88,137,4,6.188235294,9.591280654,0,5.5,5.319878987,2.29885623,3.636365806,4.714014968,2.5,4.166666667,4.380510817,8.638378387,2.221560397,3.69616173,0.864864865,3.755891194,8.421304353,9.3116016,9.452273649,0,6.7962949,6.595511111,5.785342828,10,6.44292822,7.20594554,9.268666667,4.699911561,5.056863949,6.341814059,"South America"
2015,6.05,126,4,5.838235294,8.836512262,0,10,6.168686889,0.956256059,1.703646022,3.41251835,5,4.166666667,3.993334023,6.75412581,2.460317612,5.990888701,0.871794872,3.581133884,8.502350799,7.218714069,9.187807255,10,8.727218031,7.766244428,3.405275424,10,6.21796113,6.847370246,7.630666667,3.948479495,3.272567362,4.950571175,"South America"
2016,2.88,162,4,6.985294118,5.773841962,0,6,4.68978402,0.216767192,0.641251305,1.149376035,0.833333333,1.666666667,2.383141833,8.12971931,1.395894488,1.610088348,1,2.00291539,2.76840426,0,0,5,1.942101065,7.467155556,1.964154243,0,3.693935982,3.281311445,3.333333333,2.107445804,2.009841296,2.483540144,"South America"
2006,6.51,88,3,5.155882353,7.459055199,10,5,6.903734388,4.685340022,4.503203297,5.885546147,3.333333333,2.5,1.803958128,8.743539444,5.215085508,3.722587283,1,4.488065907,7.749570064,9.504261955,9.140738724,5,7.848642686,7.024444444,5.944009057,8.882978723,5.131630007,6.745765558,8.240126187,5.378869503,6.125844111,6.581613267,"South America"
2003,7.41,30,1,8.090342647,8.910081744,8,5.5,7.625106098,2,2.333333333,2.333333333,8.333333333,5,4.157960813,8.324449203,3.109749481,3.80458432241667,1,4.640344288,9.23400961,9.459192604,9.547986322,10,9.560297134,8.064444444,7.083333333,10,7.647435897,8.198803419,9.320737168,6.579879253,5.166881151,7.022499191,"South America"
2003,6.53,69,3,8.098747372,9.040871935,4,10,7.784904827,1.666666667,1.833333333,2,3.333333333,3.3333,4.187770031,8.435414126,2.38858831308333,4.01924498525,1,3.541402499,7.856918574,7.419552429,7.154724993,10,8.107798999,7.76454245,6.25,10,7.532051282,7.886648433,7.620392481,3.264791483,5.050198942,5.311794302,"South America"
2007,7.08,65,2,7.937093598,6.784741144,7,8,7.430458686,6.730002813,5.061910951,6.434731138,6.666666667,4.166666667,3.883944765,6.418800541,4.618764709,6.105454437,1,5.565215854,6.591412013,7.432174165,8.377157192,10,8.100185842,7.677775865,6.632098474,10,7.65705944,7.991733445,6.773733887,6.253619477,5.901975587,6.309776317,"South America"
1985,6.62,96.2857142857143,3,1.61554621842857,8.66690410842857,9.28571428571429,5,6.19915605657143,4.67240397785714,4.07035426542857,4.78152959557143,5.21428571428571,5,2.74579217628571,3.15655439842857,6.911833296,6.18128577114286,0.974358974,4.67042864371429,9.63472013457143,7.18441350628571,7.37510960557143,10,8.54856081157143,7.48727619057143,6.566549449,10,3.56644548585714,6.90506778142857,7.724098861,7.66574244085714,4.91342203,6.76775444385714,"South America"
1985,2.47,109,4,8.037616976,9.645776567,4,0,5.420848386,2.44305495394444,2.9890231445,1.6,7.67979437383333,1.4,4.75289865411765,8.55527404352941,3.109749481,3.80458432241667,1,2.227296572,0,0,0,0,0,1.888888889,6.56584810316667,0,2,1.296296296,2.717717718,6.701381444,5.88756345405556,3.385030531,"South America"
2004,6.45,77,3,8.282352941,9.040871935,4,10,7.830806219,0.727969349,1.475095785,1.573033708,2.5,3.3333,4.187770031,8.435414126,2.38858831308333,4.01924498525,1,3.176083285,7.570116898,7.959427209,9.133504951,10,8.665762264,7.983777778,5.140276731,10,7.156035022,7.570022383,7.376032721,3.064302153,4.613137613,5.017824162,"South America"
2003,6.62,96.2857142857143,3,1.61554621842857,8.66690410842857,9.28571428571429,5,6.19915605657143,4.67240397785714,4.07035426542857,4.78152959557143,5.21428571428571,5,2.74579217628571,3.15655439842857,6.911833296,6.18128577114286,0.974358974,4.67042864371429,9.63472013457143,7.18441350628571,7.37510960557143,10,8.54856081157143,7.48727619057143,6.566549449,10,3.56644548585714,6.90506778142857,7.724098861,7.66574244085714,4.91342203,6.76775444385714,"South America"
1985,6.08,30,2,7.51672916,8.910081744,4,7,6.856702726,0.687702548277778,1.17907475344444,4.8,1.42454209127778,6.6,3.69535796129412,8.42970084776471,1.59210899466667,1.77785516816667,1,5.25171383,7.493291913,7.94,7.918,10,8.337822978,3.676666667,3.39541185933333,5,5,4.558888889,6.922922923,3.15516540384211,3.07616298433333,5.393461293,"South America"
2009,5.92,116,4,7.194117647,9.591280654,2,8,6.696349575,1.657145783,2.36690377,3.630654528,2.5,4.166666667,4.380510817,8.974447478,3.38419019,4.511285188,0.888888889,3.732843674,7.714690402,8.75132761,8.968021533,0,6.358509886,6.365511111,4.63143033,10,5.965104899,6.740511585,9.301393109,4.092421638,4.796549673,6.063454806,"South America"
2005,6.48,81,3,8.25,9.214386778,4,9,7.616096694,1.079545455,1.763565891,3.353413655,2.5,3.333333333,4.187770031,8.473212601,3.03030303,2.935606061,1,3.406305562,7.094369483,7.750572875,8.641183956,10,8.371531579,7.9448,5.074558574,10,6.766926088,7.446571166,8.333333333,3.319348683,5.046055656,5.566245891,"South America"
2009,7.51,22,1,7.754392452,9.291553134,7,6,7.511486396,2.689204776,3.443889238,4.710809905,7.5,5.833333333,5.06986844,8.782958255,3.470628105,4.30295789,1,5.089294438,8.380652261,9.14199543,9.412753693,10,9.233850346,8.587111111,7.405658438,10,8.254736989,8.561876634,8.422628958,7.311118666,5.65722844,7.130325355,"South America"
2008,6.62,96.2857142857143,3,1.61554621842857,8.66690410842857,9.28571428571429,5,6.19915605657143,4.67240397785714,4.07035426542857,4.78152959557143,5.21428571428571,5,2.74579217628571,3.15655439842857,6.911833296,6.18128577114286,0.974358974,4.67042864371429,9.63472013457143,7.18441350628571,7.37510960557143,10,8.54856081157143,7.48727619057143,6.566549449,10,3.56644548585714,6.90506778142857,7.724098861,7.66574244085714,4.91342203,6.76775444385714,"South America"
2000,7.48,28,1,7.72823838,9.041395896,8,7.5,8.067408569,1.503,3.173,3.334,6.666666667,5,4.157960813,8.324449203,3.109749481,3.80458432241667,1,4.594153812,7.029910609,8.86639084,9.248532333,10,8.786208446,7.795555556,7.459008333,10,8.882056731,8.534155155,9.2074428,6.484930919,6.55199378,7.414789167,"South America"
2004,6.62,96.2857142857143,3,1.61554621842857,8.66690410842857,9.28571428571429,5,6.19915605657143,4.67240397785714,4.07035426542857,4.78152959557143,5.21428571428571,5,2.74579217628571,3.15655439842857,6.911833296,6.18128577114286,0.974358974,4.67042864371429,9.63472013457143,7.18441350628571,7.37510960557143,10,8.54856081157143,7.48727619057143,6.566549449,10,3.56644548585714,6.90506778142857,7.724098861,7.66574244085714,4.91342203,6.76775444385714,"South America"
